task,seed,model,scenario,mismatch_rate,feature_set,best_epoch,best_validation_score,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
COADREAD_molecular_subtype,44,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,4,0.9740738747393101,135,0.6962962962962963,0.5619038684054164,0.548013517085682,0.7366736759608256
COADREAD_molecular_subtype,44,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,8,0.9505638542604538,135,0.6888888888888889,0.5098143457276584,0.5117798851171598,0.7467539287918541
COADREAD_molecular_subtype,44,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,22,0.9110424522449719,135,0.8296296296296296,0.6446716911113196,0.6817697781933406,0.8665213907896326
COADREAD_molecular_subtype,44,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,13,0.9146987700885588,135,0.7333333333333333,0.4529401340546851,0.46906481891002016,0.8178284148886156
COADREAD_molecular_subtype,44,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,9,0.9614547004572579,135,0.6296296296296297,0.3490946617881603,0.3438617114887532,0.6048558717383258
COADREAD_molecular_subtype,44,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,14,0.9542567619933348,135,0.6370370370370371,0.3503976816670315,0.34960317460317464,0.5800445969608777
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,7,0.9810344827586207,147,0.9659863945578231,0.9612727272727273,0.9366870531484193,0.9683636363636364
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,10,0.9775862068965517,147,0.9659863945578231,0.9612727272727273,0.9366870531484193,0.9672727272727273
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,8,0.9793103448275862,147,0.9659863945578231,0.9612727272727273,0.9366870531484193,0.9621818181818181
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,10,0.9913793103448275,147,0.9795918367346939,0.9692727272727273,0.9606425702811245,0.9600000000000001
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,6,0.9827586206896552,147,0.9795918367346939,0.9692727272727273,0.9606425702811245,0.9581818181818182
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,3,0.9844827586206896,147,0.9319727891156463,0.9412727272727273,0.8831849968213605,0.9832727272727273
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,5,0.9896551724137931,147,0.9387755102040817,0.9265454545454546,0.889795918367347,0.9636363636363636
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,4,0.9913793103448275,147,0.8979591836734694,0.9212727272727272,0.8367754830113258,0.9458181818181819
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,2,0.9775862068965517,147,0.8843537414965986,0.9132727272727272,0.8197619906238731,0.96
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,7,0.9206896551724137,147,0.9659863945578231,0.9612727272727273,0.9366870531484193,0.9687272727272728
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,11,0.9810344827586207,147,0.9659863945578231,0.9425454545454546,0.9344042838018741,0.9589090909090908
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,8,0.9741379310344828,147,0.9387755102040817,0.9265454545454546,0.889795918367347,0.9592727272727273
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,9,0.9637931034482758,147,0.9727891156462585,0.9652727272727273,0.9484572230014026,0.9741818181818181
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,9,0.9224137931034483,147,0.9591836734693877,0.9385454545454546,0.9226858345021038,0.9690909090909091
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,4,0.9724137931034482,147,0.9047619047619048,0.7941818181818181,0.8055555555555556,0.9090909090909092
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,5,0.9758620689655173,147,0.9047619047619048,0.8503636363636364,0.8257113821138211,0.9349090909090909
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,7,0.9068965517241381,147,0.9659863945578231,0.9050909090909092,0.9291429673190013,0.9618181818181818
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,7,0.903448275862069,147,0.9523809523809523,0.8970909090909092,0.9046604280552211,0.9785454545454545
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,4,0.9810344827586207,147,0.8979591836734694,0.7714545454545454,0.7874289019570038,0.885090909090909
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,7,0.9879310344827585,147,0.9115646258503401,0.7607272727272727,0.79903249553055,0.8603636363636363
HNSC_HPV_status,42,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,12,0.8948275862068966,147,0.8775510204081632,0.8156363636363637,0.7831147540983607,0.916
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,15,0.9,147,0.891156462585034,0.7674545454545454,0.7777777777777778,0.897818181818182
HNSC_HPV_status,42,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,10,0.9827586206896551,147,0.8367346938775511,0.6043636363636364,0.6201550387596899,0.812
HNSC_HPV_status,42,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,3,0.953448275862069,147,0.7891156462585034,0.6325454545454545,0.6204081632653061,0.7527272727272728
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,13,0.9620689655172414,147,0.9863945578231292,0.992,0.9742286115007013,0.9963636363636363
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,11,0.9465517241379311,147,0.9523809523809523,0.9345454545454546,0.911361874407787,0.9778181818181818
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,2,0.960344827586207,147,0.9251700680272109,0.956,0.8769874476987448,0.9901818181818183
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,1,0.9827586206896551,147,0.7619047619047619,0.86,0.6970856638210186,0.9632727272727273
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,3,0.9344827586206896,147,0.9455782312925171,0.968,0.9065479974570884,0.9916363636363635
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,1,0.9655172413793104,147,0.7891156462585034,0.876,0.7225570776255708,0.957090909090909
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,2,0.9879310344827587,147,0.9523809523809523,0.972,0.9169692568385379,0.984
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,13,0.9793103448275863,147,0.9591836734693877,0.9198181818181819,0.9198181818181819,0.9952727272727272
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,1,0.9844827586206897,147,0.8435374149659864,0.9079999999999999,0.777697416003682,0.9865454545454546
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,13,0.9379310344827586,147,0.9727891156462585,0.9465454545454546,0.9465454545454546,0.9952727272727273
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,6,0.9637931034482758,147,0.9455782312925171,0.8743636363636363,0.8888888888888888,0.9825454545454546
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,2,0.9706896551724138,147,0.8503401360544217,0.8370909090909091,0.7637346580946816,0.9269090909090909
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,2,0.9637931034482758,147,0.9115646258503401,0.948,0.858538751943149,0.9978181818181818
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,4,0.9637931034482758,147,0.9727891156462585,0.984,0.9502032520325203,0.9945454545454545
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,2,0.9379310344827585,147,0.9251700680272109,0.8436363636363636,0.8501806726582044,0.9534545454545454
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,2,0.9448275862068966,147,0.8231292517006803,0.7461818181818182,0.7050925925925926,0.8858181818181818
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,1,0.9189655172413792,147,0.782312925170068,0.872,0.7160791887976823,0.9752727272727273
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.9206896551724139,147,0.9115646258503401,0.8918181818181818,0.8458000484144275,0.9774545454545455
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,6,0.943103448275862,147,0.8571428571428571,0.7287272727272727,0.7244979919678715,0.9039999999999999
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,13,0.9206896551724139,147,0.8639455782312925,0.714,0.7222222222222222,0.8829090909090909
HNSC_HPV_status,43,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,14,0.9672413793103448,147,0.9591836734693877,0.8823636363636363,0.9131889763779528,0.9898181818181818
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,3,0.9155172413793105,147,0.9183673469387755,0.8396363636363636,0.8396363636363636,0.9603636363636363
HNSC_HPV_status,43,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,2,0.9844827586206896,147,0.8367346938775511,0.7729090909090909,0.7277777777777779,0.8669090909090909
HNSC_HPV_status,43,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,17,0.9206896551724137,147,0.8775510204081632,0.722,0.7395669291338582,0.8847272727272728
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,5,0.9827586206896551,147,0.9591836734693877,0.9385454545454546,0.9226858345021038,0.9552727272727274
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,16,0.9586206896551726,147,0.9591836734693877,0.9385454545454546,0.9226858345021038,0.9614545454545453
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,5,0.9827586206896551,147,0.9727891156462585,0.9652727272727273,0.9484572230014026,0.974909090909091
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,15,0.9448275862068966,147,0.9727891156462585,0.9465454545454546,0.9465454545454546,0.9701818181818181
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,2,0.9741379310344827,147,0.8367346938775511,0.8852727272727272,0.7655502392344498,0.9636363636363635
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,6,0.9706896551724138,147,0.9795918367346939,0.9692727272727273,0.9606425702811245,0.9560000000000001
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,14,0.9620689655172414,147,0.9659863945578231,0.9050909090909092,0.9291429673190013,0.9647272727272727
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,4,0.9896551724137931,147,0.9387755102040817,0.9452727272727273,0.8932461873638344,0.9534545454545454
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,3,0.9706896551724138,147,0.9523809523809523,0.9532727272727273,0.9142857142857143,0.9752727272727273
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,6,0.9896551724137931,147,0.9251700680272109,0.9185454545454546,0.869523117889131,0.9629090909090908
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,4,0.9413793103448276,147,0.9319727891156463,0.8850909090909092,0.8711430575035064,0.9440000000000001
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,5,0.9482758620689655,147,0.9251700680272109,0.8810909090909091,0.8607115169265225,0.9407272727272729
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,9,0.95,147,0.9727891156462585,0.9465454545454546,0.9465454545454546,0.9854545454545454
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,16,0.9396551724137931,147,0.9523809523809523,0.9532727272727273,0.9142857142857143,0.9894545454545455
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,2,0.9189655172413794,147,0.8775510204081632,0.7969090909090909,0.7759146341463414,0.9054545454545455
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,8,0.9051724137931034,147,0.9047619047619048,0.7567272727272727,0.7884457236842105,0.8832727272727273
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,6,0.9706896551724138,147,0.9319727891156463,0.9225454545454546,0.8795081967213114,0.9432727272727273
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.9327586206896552,147,0.8775510204081632,0.7969090909090909,0.7759146341463414,0.9134545454545455
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,4,0.9655172413793103,147,0.8775510204081632,0.6845454545454546,0.7151162790697674,0.8636363636363635
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,5,0.9758620689655173,147,0.8707482993197279,0.718,0.7307432758122048,0.8592727272727273
HNSC_HPV_status,44,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,3,0.8810344827586207,147,0.8707482993197279,0.8303636363636364,0.7813356298442026,0.8854545454545454
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,4,0.8741379310344828,147,0.8707482993197279,0.8303636363636364,0.7813356298442026,0.8978181818181818
HNSC_HPV_status,44,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,7,0.9844827586206897,147,0.8707482993197279,0.6618181818181819,0.6918918918918919,0.8563636363636363
HNSC_HPV_status,44,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,12,0.9724137931034482,147,0.8571428571428571,0.6538181818181819,0.6753601850878115,0.8367272727272728
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,9,0.7379807692307693,152,0.6513157894736842,0.64390756302521,0.644530732912677,0.7256652661064427
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,2,0.7163461538461539,152,0.6842105263157895,0.6778711484593838,0.6786469344608879,0.6927521008403361
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,14,0.7283653846153847,152,0.6578947368421053,0.645658263305322,0.6458781362007169,0.7391456582633054
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,1,0.7139423076923077,152,0.5921052631578947,0.5917366946778712,0.5903321161537124,0.6281512605042017
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,1,0.7868589743589743,152,0.6710526315789473,0.6631652661064427,0.6640141467727675,0.7099089635854341
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,3,0.6955128205128205,152,0.6842105263157895,0.6792717086834734,0.6797190517998244,0.7118347338935574
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,1,0.7059294871794871,152,0.6578947368421053,0.6568627450980392,0.6557491289198607,0.6896008403361346
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,3,0.7091346153846154,152,0.6118421052631579,0.6109943977591037,0.6097985467519471,0.65843837535014
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,1,0.7227564102564102,152,0.6644736842105263,0.6656162464985995,0.6632932285106198,0.7071078431372549
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,2,0.7075320512820512,152,0.6842105263157895,0.6750700280112045,0.6761363636363636,0.6722689075630253
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,1,0.7363782051282051,152,0.618421052631579,0.6099439775910365,0.6102564102564103,0.657563025210084
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,5,0.670673076923077,152,0.6118421052631579,0.6081932773109244,0.608024826259889,0.6736694677871148
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,3,0.6602564102564102,152,0.6710526315789473,0.6617647058823529,0.6626420454545454,0.6952030812324931
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,4,0.6834935897435898,152,0.6644736842105263,0.6656162464985995,0.6632932285106198,0.7195378151260505
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,16,0.7299679487179488,152,0.6513157894736842,0.648109243697479,0.6478867083351545,0.7083333333333334
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,2,0.7187500000000001,152,0.6513157894736842,0.6579131652661064,0.6513006968791932,0.7132352941176471
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,2,0.71875,152,0.5986842105263158,0.6158963585434174,0.5947375322348005,0.7009803921568628
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,5,0.7243589743589743,152,0.6973684210526315,0.6953781512605042,0.6947791164658634,0.7330182072829132
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,1,0.703525641025641,152,0.6118421052631579,0.6039915966386555,0.6042889290914707,0.6299019607843137
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,2,0.717948717948718,152,0.5723684210526315,0.5626750700280112,0.5623477297895902,0.5812324929971988
KIRC_grade_binary,42,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,4,0.6225961538461539,152,0.6052631578947368,0.5896358543417367,0.5869565217391304,0.6132703081232493
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,6,0.6602564102564104,152,0.5328947368421053,0.5241596638655461,0.5238053214490579,0.5462184873949579
KIRC_grade_binary,42,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,1,0.7107371794871794,152,0.6118421052631579,0.6123949579831933,0.6104764800416974,0.6370798319327731
KIRC_grade_binary,42,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,1,0.6778846153846154,152,0.5460526315789473,0.5276610644257703,0.5206362265185794,0.5703781512605043
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,4,0.5793269230769231,152,0.6644736842105263,0.6614145658263305,0.661174002360243,0.740546218487395
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,1,0.59375,152,0.631578947368421,0.6428571428571428,0.6310039882087741,0.7323179271708683
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,2,0.5953525641025641,152,0.6644736842105263,0.6572128851540616,0.6579446675197458,0.7221638655462185
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,3,0.6330128205128206,152,0.7171052631578947,0.7202380952380952,0.7165040121448709,0.7862394957983193
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,1,0.6522435897435898,152,0.6973684210526315,0.6967787114845938,0.6954703832752613,0.7461484593837535
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,3,0.6378205128205129,152,0.6907894736842105,0.6922268907563025,0.6897016027450811,0.7760854341736695
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,1,0.6073717948717949,152,0.6578947368421053,0.6638655462184874,0.6578354978354979,0.7356442577030812
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,3,0.6065705128205129,152,0.6907894736842105,0.6964285714285714,0.6906689759688245,0.7312675070028011
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,15,0.6450320512820513,152,0.6842105263157895,0.6848739495798319,0.6828377673448096,0.7316176470588235
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,11,0.6546474358974359,152,0.7105263157894737,0.7058823529411764,0.7064091308165057,0.7571778711484594
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,1,0.6161858974358975,152,0.7039473684210527,0.6957282913165266,0.6970099667774087,0.737219887955182
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,3,0.6450320512820512,152,0.6513157894736842,0.6565126050420168,0.6511799090712276,0.7141106442577031
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,3,0.624198717948718,152,0.6578947368421053,0.6554621848739496,0.6549676968744543,0.7141106442577031
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,5,0.6322115384615385,152,0.6973684210526315,0.6925770308123249,0.693064091308165,0.7564775910364145
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,1,0.6177884615384615,152,0.6381578947368421,0.6516106442577031,0.6368848542761587,0.7041316526610645
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,3,0.6065705128205129,152,0.631578947368421,0.6302521008403361,0.6292682926829268,0.6997549019607844
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,3,0.6290064102564102,152,0.6710526315789473,0.6743697478991597,0.6705392751864054,0.7622549019607843
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,9,0.6322115384615384,152,0.6973684210526315,0.6995798319327731,0.6965277777777779,0.7578781512605043
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,1,0.5865384615384616,152,0.625,0.6341036414565826,0.6248538644728296,0.6750700280112045
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,2,0.6073717948717949,152,0.5657894736842105,0.5749299719887955,0.5654885654885655,0.6776960784313726
KIRC_grade_binary,43,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,4,0.4879807692307693,152,0.6381578947368421,0.6432072829131652,0.6380168867720286,0.6745448179271709
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,10,0.5040064102564102,152,0.6447368421052632,0.6407563025210083,0.6407563025210083,0.6901260504201681
KIRC_grade_binary,43,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,1,0.5480769230769231,152,0.5526315789473685,0.5588235294117647,0.5526315789473685,0.6125700280112045
KIRC_grade_binary,43,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,1,0.6057692307692308,152,0.6118421052631579,0.6151960784313726,0.611421638719182,0.63953081232493
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,3,0.5721153846153846,152,0.6578947368421053,0.6526610644257702,0.6530289727831431,0.6939775910364145
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,1,0.6602564102564102,152,0.6710526315789473,0.6743697478991597,0.6705392751864054,0.7428221288515406
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,2,0.6634615384615384,152,0.7171052631578947,0.7286414565826331,0.7167988214394038,0.7864145658263305
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,3,0.6354166666666667,152,0.7039473684210527,0.7013305322128851,0.7010358844355085,0.7468487394957984
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,15,0.6586538461538463,152,0.6447368421052632,0.6435574229691876,0.6425087108013938,0.7314425770308123
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,4,0.6971153846153847,152,0.6973684210526315,0.6981792717086834,0.6960528603721092,0.7431722689075632
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,1,0.701923076923077,152,0.6842105263157895,0.6876750700280112,0.6837177041789493,0.7361694677871149
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,2,0.608974358974359,152,0.6513157894736842,0.6523109243697479,0.6500890413933893,0.7102591036414565
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,2,0.6514423076923077,152,0.6776315789473685,0.6803221288515406,0.6769464324441552,0.7190126050420168
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,3,0.5833333333333333,152,0.743421052631579,0.7454481792717087,0.7425183512140034,0.758578431372549
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,1,0.6770833333333334,152,0.6381578947368421,0.6292016806722689,0.6296788482834994,0.6976540616246499
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,4,0.5705128205128205,152,0.6513157894736842,0.648109243697479,0.6478867083351545,0.6512605042016807
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,3,0.6434294871794871,152,0.6776315789473685,0.6859243697478992,0.6776176254166126,0.7288165266106443
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,3,0.5881410256410255,152,0.6973684210526315,0.6939775910364145,0.6939775910364145,0.7706582633053222
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,1,0.6626602564102564,152,0.5921052631578947,0.611344537815126,0.5863037752414398,0.6946778711484595
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,2,0.5905448717948718,152,0.6381578947368421,0.6432072829131652,0.6380168867720286,0.6932773109243697
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,12,0.7115384615384616,152,0.6842105263157895,0.6876750700280112,0.6837177041789493,0.7242647058823529
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.6738782051282052,152,0.6644736842105263,0.6698179271708684,0.6643429313704265,0.6705182072829132
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,2,0.6049679487179487,152,0.6052631578947368,0.6162464985994398,0.6046471302236864,0.7008053221288516
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,1,0.7227564102564102,152,0.6578947368421053,0.6652661064425771,0.6578947368421053,0.7034313725490197
